"symbol","name","market","asset_type","country"
"LFMD","LifeMD Inc. Common Stock","NASDAQ","equity","usa"
"LFMDP","LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock","NASDAQ","equity","usa"
"LFST","LifeStance Health Group Inc. Common Stock","NASDAQ","equity","usa"
"LFUS","Littelfuse Inc. Common Stock","NASDAQ","equity","usa"
"LFVN","Lifevantage Corporation Common Stock (Delaware)","NASDAQ","equity","usa"
"LGIH","LGI Homes Inc. Common Stock","NASDAQ","equity","usa"
"LGMK","LogicMark Inc. Common Stock (NV)","NASDAQ","equity","usa"
"LGND","Ligand Pharmaceuticals Incorporated Common Stock","NASDAQ","equity","usa"
"LGVN","Longeveron Inc. Class A Common Stock","NASDAQ","equity","usa"
"LIDR","AEye Inc. Class A Common Stock","NASDAQ","equity","usa"
"LIDRW","AEye Inc. Warrant","NASDAQ","equity","usa"
"LIFE","aTyr Pharma Inc. Common Stock","NASDAQ","equity","usa"
"LIFW","MSP Recovery Inc. Class A Common Stock","NASDAQ","equity","usa"
"LIFWW","MSP Recovery Inc. Warrant","NASDAQ","equity","usa"
"LIFWZ","MSP Recovery Inc. Warrant","NASDAQ","equity","usa"
"LILA","Liberty Latin America Ltd. Class A Common Stock","NASDAQ","equity","usa"
"LILAK","Liberty Latin America Ltd. Class C Common Stock","NASDAQ","equity","usa"
"LIN","Linde plc Ordinary Shares","NASDAQ","equity","usa"
"LINC","Lincoln Educational Services Corporation Common Stock","NASDAQ","equity","usa"
"LIND","Lindblad Expeditions Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LINK","Interlink Electronics Inc. Common Stock","NASDAQ","equity","usa"
"LION","Lionsgate Studios Corp. Common Shares","NASDAQ","equity","usa"
"LIPO","Lipella Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"LITE","Lumentum Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LIVE","Live Ventures Incorporated Common Stock","NASDAQ","equity","usa"
"LIXT","Lixte Biotechnology Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LIXTW","Lixte Biotechnology Holdings Inc. Warrants","NASDAQ","equity","usa"
"LKFN","Lakeland Financial Corporation Common Stock","NASDAQ","equity","usa"
"LKQ","LKQ Corporation Common Stock","NASDAQ","equity","usa"
"LLYVA","Liberty Media Corporation Series A Liberty Live Common Stock","NASDAQ","equity","usa"
"LLYVK","Liberty Media Corporation Series C Liberty Live Common Stock","NASDAQ","equity","usa"
"LMAT","LeMaitre Vascular Inc. Common Stock","NASDAQ","equity","usa"
"LMB","Limbach Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LMFA","LM Funding America Inc. Common Stock","NASDAQ","equity","usa"
"LMNR","Limoneira Co Common Stock","NASDAQ","equity","usa"
"LNKB","LINKBANCORP Inc. Common Stock","NASDAQ","equity","usa"
"LNSR","LENSAR Inc. Common Stock","NASDAQ","equity","usa"
"LNT","Alliant Energy Corporation Common Stock","NASDAQ","equity","usa"
"LNTH","Lantheus Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LNW","Light & Wonder Inc. Common Stock","NASDAQ","equity","usa"
"LNZA","LanzaTech Global Inc. Common Stock","NASDAQ","equity","usa"
"LNZAW","LanzaTech Global Inc. Warrant","NASDAQ","equity","usa"
"LOAN","Manhattan Bridge Capital Inc","NASDAQ","equity","usa"
"LOCO","El Pollo Loco Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LOGC","ContextLogic Inc. Class A Common Stock","NASDAQ","equity","usa"
"LOGI","Logitech International S.A. Ordinary Shares","NASDAQ","equity","usa"
"LOPE","Grand Canyon Education Inc. Common Stock","NASDAQ","equity","usa"
"LOVE","The Lovesac Company Common Stock","NASDAQ","equity","usa"
"LPCN","Lipocine Inc. Common Stock","NASDAQ","equity","usa"
"LPLA","LPL Financial Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LPRO","Open Lending Corporation Common Stock","NASDAQ","equity","usa"
"LPSN","LivePerson Inc. Common Stock","NASDAQ","equity","usa"
"LPTH","LightPath Technologies Inc. Class A Common Stock","NASDAQ","equity","usa"
"LPTX","Leap Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"LQDA","Liquidia Corporation Common Stock","NASDAQ","equity","usa"
"LQDT","Liquidity Services Inc. Common Stock","NASDAQ","equity","usa"
"LQR","LQR House Inc. Common Stock","NASDAQ","equity","usa"
"LRCX","Lam Research Corporation Common Stock","NASDAQ","equity","usa"
"LRFC","Logan Ridge Finance Corporation Common Stock","NASDAQ","equity","usa"
"LRHC","La Rosa Holdings Corp. Common Stock","NASDAQ","equity","usa"
"LRMR","Larimar Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"LSBK","Lake Shore Bancorp Inc. Common Stock","NASDAQ","equity","usa"
"LSCC","Lattice Semiconductor Corporation Common Stock","NASDAQ","equity","usa"
"LSEA","Landsea Homes Corporation Common Stock","NASDAQ","equity","usa"
"LSEAW","Landsea Homes Corporation Warrant","NASDAQ","equity","usa"
"LSTA","Lisata Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"LSTR","Landstar System Inc. Common Stock","NASDAQ","equity","usa"
"LSXMA","Liberty Media Corporation Series A Liberty SiriusXM Common Stock","NASDAQ","equity","usa"
"LSXMB","Liberty Media Corporation Series B Liberty SiriusXM Common Stock","NASDAQ","equity","usa"
"LSXMK","Liberty Media Corporation Series C Liberty SiriusXM Common Stock","NASDAQ","equity","usa"
"LTBR","Lightbridge Corporation Common Stock","NASDAQ","equity","usa"
"LTRN","Lantern Pharma Inc. Common Stock","NASDAQ","equity","usa"
"LTRX","Lantronix Inc. Common Stock","NASDAQ","equity","usa"
"LTRY","Lottery.com Inc. Common Stock","NASDAQ","equity","usa"
"LTRYW","Lottery.com Inc. Warrants","NASDAQ","equity","usa"
"LUCD","Lucid Diagnostics Inc. Common Stock","NASDAQ","equity","usa"
"LUCY","Innovative Eyewear Inc. Common Stock","NASDAQ","equity","usa"
"LUMO","Lumos Pharma Inc. Common Stock","NASDAQ","equity","usa"
"LUNA","Luna Innovations Incorporated Common Stock","NASDAQ","equity","usa"
"LUNG","Pulmonx Corporation Common Stock","NASDAQ","equity","usa"
"LUNR","Intuitive Machines Inc. Class A Common Stock","NASDAQ","equity","usa"
"LUNRW","Intuitive Machines Inc. Warrants","NASDAQ","equity","usa"
"LUXH","LuxUrban Hotels Inc. Common Stock","NASDAQ","equity","usa"
"LUXHP","LuxUrban Hotels Inc. 13.00% Series A Cumulative Redeemable Preferred Stock","NASDAQ","equity","usa"
"LVLU","Lulu's Fashion Lounge Holdings Inc. Common Stock","NASDAQ","equity","usa"
"LVO","LiveOne Inc. Common Stock","NASDAQ","equity","usa"
"LWAY","Lifeway Foods Inc. Common Stock","NASDAQ","equity","usa"
"LWLG","Lightwave Logic Inc. Common Stock","NASDAQ","equity","usa"
"LXEO","Lexeo Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"LXRX","Lexicon Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"LYEL","Lyell Immunopharma Inc. Common Stock","NASDAQ","equity","usa"
"LYFT","Lyft Inc. Class A Common Stock","NASDAQ","equity","usa"
"LYRA","Lyra Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"LYTS","LSI Industries Inc. Common Stock","NASDAQ","equity","usa"
"LZ","LegalZoom.com Inc. Common Stock","NASDAQ","equity","usa"
"MACA","Moringa Acquisition Corp Class A Ordinary Shares","NASDAQ","equity","usa"
"MACAW","Moringa Acquisition Corp Warrant","NASDAQ","equity","usa"
"MAMA","Mama's Creations Inc. Common Stock","NASDAQ","equity","usa"
"MAMO","Massimo Group Common Stock","NASDAQ","equity","usa"
"MANH","Manhattan Associates Inc. Common Stock","NASDAQ","equity","usa"
"MAPS","WM Technology Inc. Class A Common Stock ","NASDAQ","equity","usa"
"MAPSW","WM Technology Inc. Warrants ","NASDAQ","equity","usa"
"MAQC","Maquia Capital Acquisition Corporation Class A Common Stock","NASDAQ","equity","usa"
"MAQCU","Maquia Capital Acquisition Corporation Unit","NASDAQ","equity","usa"
"MAQCW","Maquia Capital Acquisition Corporation Warrant","NASDAQ","equity","usa"
"MAR","Marriott International Class A Common Stock","NASDAQ","equity","usa"
"MARA","Marathon Digital Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MARPS","Marine Petroleum Trust Units of Beneficial Interest","NASDAQ","equity","usa"
"MARX","Mars Acquisition Corp. Ordinary Shares","NASDAQ","equity","usa"
"MARXR","Mars Acquisition Corp. Rights","NASDAQ","equity","usa"
"MARXU","Mars Acquisition Corp. Unit","NASDAQ","equity","usa"
"MASI","Masimo Corporation Common Stock","NASDAQ","equity","usa"
"MASS","908 Devices Inc. Common Stock","NASDAQ","equity","usa"
"MAT","Mattel Inc. Common Stock","NASDAQ","equity","usa"
"MATW","Matthews International Corporation Class A Common Stock","NASDAQ","equity","usa"
"MAYS","J. W. Mays Inc. Common Stock","NASDAQ","equity","usa"
"MBCN","Middlefield Banc Corp. Common Stock","NASDAQ","equity","usa"
"MBIN","Merchants Bancorp Common Stock","NASDAQ","equity","usa"
"MBINM","Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock","NASDAQ","equity","usa"
"MBINN","Merchants Bancorp Depositary Shares Preferred Series C","NASDAQ","equity","usa"
"MBINO","Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate","NASDAQ","equity","usa"
"MBIO","Mustang Bio Inc. Common Stock","NASDAQ","equity","usa"
"MBNKP","Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F","NASDAQ","equity","usa"
"MBRX","Moleculin Biotech Inc. Common Stock","NASDAQ","equity","usa"
"MBUU","Malibu Boats Inc. Class A Common Stock","NASDAQ","equity","usa"
"MBWM","Mercantile Bank Corporation Common Stock","NASDAQ","equity","usa"
"MCAA","Mountain & Co. I Acquisition Corp. Class A Ordinary Shares","NASDAQ","equity","usa"
"MCAAW","Mountain & Co. I Acquisition Corp. Warrant","NASDAQ","equity","usa"
"MCAC","Monterey Capital Acquisition Corporation Class A Common Stock","NASDAQ","equity","usa"
"MCACR","Monterey Capital Acquisition Corporation Rights","NASDAQ","equity","usa"
"MCACW","Monterey Capital Acquisition Corporation Warrants","NASDAQ","equity","usa"
"MCAG","Mountain Crest Acquisition Corp. V Common Stock","NASDAQ","equity","usa"
"MCAGR","Mountain Crest Acquisition Corp. V Right","NASDAQ","equity","usa"
"MCAGU","Mountain Crest Acquisition Corp. V Unit","NASDAQ","equity","usa"
"MCBC","Macatawa Bank Corporation Common Stock","NASDAQ","equity","usa"
"MCBS","MetroCity Bankshares Inc. Common Stock","NASDAQ","equity","usa"
"MCFT","MasterCraft Boat Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MCHP","Microchip Technology Incorporated Common Stock","NASDAQ","equity","usa"
"MCHX","Marchex Inc. Class B Common Stock","NASDAQ","equity","usa"
"MCRB","Seres Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"MCRI","Monarch Casino & Resort Inc. Common Stock","NASDAQ","equity","usa"
"MCVT","Mill City Ventures III Ltd. Common Stock","NASDAQ","equity","usa"
"MDAI","Spectral AI Inc. Class A Common Stock","NASDAQ","equity","usa"
"MDAIW","Spectral AI Inc. Warrants","NASDAQ","equity","usa"
"MDB","MongoDB Inc. Class A Common Stock","NASDAQ","equity","usa"
"MDBH","MDB Capital Holdings LLC Class A common","NASDAQ","equity","usa"
"MDGL","Madrigal Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"MDIA","Mediaco Holding Inc. Class A Common Stock ","NASDAQ","equity","usa"
"MDLZ","Mondelez International Inc. Class A Common Stock","NASDAQ","equity","usa"
"MDRR","Medalist Diversified REIT Inc. Common Stock","NASDAQ","equity","usa"
"MDRRP","Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock","NASDAQ","equity","usa"
"MDXG","MiMedx Group Inc Common Stock","NASDAQ","equity","usa"
"ME","23andMe Holding Co. Class A Common Stock","NASDAQ","equity","usa"
"MEDP","Medpace Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MEDS","TRxADE HEALTH Inc. Common Stock","NASDAQ","equity","usa"
"MEIP","MEI Pharma Inc. Common Stock","NASDAQ","equity","usa"
"MESA","Mesa Air Group Inc. Common Stock","NASDAQ","equity","usa"
"META","Meta Platforms Inc. Class A Common Stock","NASDAQ","equity","usa"
"METC","Ramaco Resources Inc. Class A Common Stock","NASDAQ","equity","usa"
"METCB","Ramaco Resources Inc. Class B Common Stock","NASDAQ","equity","usa"
"METCL","Ramaco Resources Inc. 9.00% Senior Notes due 2026","NASDAQ","equity","usa"
"MFIC","MidCap Financial Investment Corporation Common Stock","NASDAQ","equity","usa"
"MFICL","MidCap Financial Investment Corporation 8.00% Notes due 2028","NASDAQ","equity","usa"
"MFIN","Medallion Financial Corp. Common Stock","NASDAQ","equity","usa"
"MGEE","MGE Energy Inc","NASDAQ","equity","usa"
"MGNI","Magnite Inc. Common Stock","NASDAQ","equity","usa"
"MGNX","MacroGenics Inc. Common Stock","NASDAQ","equity","usa"
"MGOL","MGO Global Inc. Common Stock","NASDAQ","equity","usa"
"MGPI","MGP Ingredients Inc.","NASDAQ","equity","usa"
"MGRC","McGrath RentCorp Common Stock","NASDAQ","equity","usa"
"MGRM","Monogram Technologies Inc. Common Stock","NASDAQ","equity","usa"
"MGRX","Mangoceuticals Inc. Common Stock","NASDAQ","equity","usa"
"MGTX","MeiraGTx Holdings plc Ordinary Shares","NASDAQ","equity","usa"
"MGX","Metagenomi Inc. Common Stock","NASDAQ","equity","usa"
"MGYR","Magyar Bancorp Inc. Common Stock","NASDAQ","equity","usa"
"MICS","The Singing Machine Company Inc. Common Stock","NASDAQ","equity","usa"
"MIDD","Middleby Corporation (The) Common Stock","NASDAQ","equity","usa"
"MIND","MIND Technology Inc. Common Stock (DE)","NASDAQ","equity","usa"
"MINDP","MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE)","NASDAQ","equity","usa"
"MINM","Minim Inc. Common Stock","NASDAQ","equity","usa"
"MIRA","MIRA Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"MIRM","Mirum Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"MITA","Coliseum Acquisition Corp. Class A Ordinary Share","NASDAQ","equity","usa"
"MITAU","Coliseum Acquisition Corp. Unit","NASDAQ","equity","usa"
"MITK","Mitek Systems Inc. Common Stock","NASDAQ","equity","usa"
"MKSI","MKS Instruments Inc. Common Stock","NASDAQ","equity","usa"
"MKTW","MarketWise Inc. Class A Common Stock","NASDAQ","equity","usa"
"MKTX","MarketAxess Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MLAB","Mesa Laboratories Inc. Common Stock","NASDAQ","equity","usa"
"MLGO","MicroAlgo Inc. Ordinary Shares","NASDAQ","equity","usa"
"MLKN","MillerKnoll Inc. Common Stock","NASDAQ","equity","usa"
"MLTX","MoonLake Immunotherapeutics Class A Ordinary Shares","NASDAQ","equity","usa"
"MLYS","Mineralys Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"MMAT","Meta Materials Inc. Common Stock","NASDAQ","equity","usa"
"MMLP","Martin Midstream Partners L.P. Limited Partnership","NASDAQ","equity","usa"
"MMSI","Merit Medical Systems Inc. Common Stock","NASDAQ","equity","usa"
"MNKD","MannKind Corporation Common Stock","NASDAQ","equity","usa"
"MNMD","Mind Medicine (MindMed) Inc. Common Shares","NASDAQ","equity","usa"
"MNOV","Medicinova Inc Common Stock","NASDAQ","equity","usa"
"MNPR","Monopar Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"MNRO","Monro Inc. Common Stock","NASDAQ","equity","usa"
"MNSB","MainStreet Bancshares Inc. Common Stock","NASDAQ","equity","usa"
"MNSBP","MainStreet Bancshares Inc. Depositary Shares","NASDAQ","equity","usa"
"MNST","Monster Beverage Corporation","NASDAQ","equity","usa"
"MNTK","Montauk Renewables Inc. Common Stock","NASDAQ","equity","usa"
"MNTS","Momentus Inc. Class A Common Stock","NASDAQ","equity","usa"
"MNTSW","Momentus Inc. Warrant","NASDAQ","equity","usa"
"MNTX","Manitex International Inc. Common Stock","NASDAQ","equity","usa"
"MOBX","Mobix Labs Inc. Class A Common Stock","NASDAQ","equity","usa"
"MOBXW","Mobix Labs Inc Warrants","NASDAQ","equity","usa"
"MODD","Modular Medical Inc. Common Stock","NASDAQ","equity","usa"
"MODV","ModivCare Inc. Common Stock","NASDAQ","equity","usa"
"MOFG","MidWestOne Financial Gp Common Stock","NASDAQ","equity","usa"
"MOND","Mondee Holdings Inc. Class A Common Stock","NASDAQ","equity","usa"
"MORF","Morphic Holding Inc. Common Stock","NASDAQ","equity","usa"
"MORN","Morningstar Inc. Common Stock","NASDAQ","equity","usa"
"MOVE","Movano Inc. Common Stock","NASDAQ","equity","usa"
"MPAA","Motorcar Parts  of America Inc. Common Stock","NASDAQ","equity","usa"
"MPB","Mid Penn Bancorp Common Stock","NASDAQ","equity","usa"
"MPWR","Monolithic Power Systems Inc. Common Stock","NASDAQ","equity","usa"
"MQ","Marqeta Inc. Class A Common Stock","NASDAQ","equity","usa"
"MRAI","Marpai Inc. Class A Common Stock","NASDAQ","equity","usa"
"MRAM","Everspin Technologies Inc. Common Stock","NASDAQ","equity","usa"
"MRBK","Meridian Corporation Common Stock","NASDAQ","equity","usa"
"MRCC","Monroe Capital Corporation Common Stock","NASDAQ","equity","usa"
"MRCY","Mercury Systems Inc Common Stock","NASDAQ","equity","usa"
"MRIN","Marin Software Incorporated Common Stock","NASDAQ","equity","usa"
"MRKR","Marker Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"MRNA","Moderna Inc. Common Stock","NASDAQ","equity","usa"
"MRNS","Marinus Pharmaceuticals Inc. Common Stock","NASDAQ","equity","usa"
"MRSN","Mersana Therapeutics Inc. Common Stock","NASDAQ","equity","usa"
"MRTN","Marten Transport Ltd. Common Stock","NASDAQ","equity","usa"
"MRVI","Maravai LifeSciences Holdings Inc. Class A Common Stock","NASDAQ","equity","usa"
"MRVL","Marvell Technology Inc. Common Stock","NASDAQ","equity","usa"
"MSAI","MultiSensor AI Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MSAIW","MultiSensor AI Holdings Inc. Warrant","NASDAQ","equity","usa"
"MSBI","Midland States Bancorp Inc. Common Stock","NASDAQ","equity","usa"
"MSBIP","Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A","NASDAQ","equity","usa"
"MSEX","Middlesex Water Company Common Stock","NASDAQ","equity","usa"
"MSFT","Microsoft Corporation Common Stock","NASDAQ","equity","usa"
"MSGM","Motorsport Games Inc. Class A Common Stock","NASDAQ","equity","usa"
"MSS","Maison Solutions Inc. Class A Common Stock","NASDAQ","equity","usa"
"MSSA","Metal Sky Star Acquisition Corporation Ordinary shares","NASDAQ","equity","usa"
"MSTR","MicroStrategy Incorporated Common Stock Class A","NASDAQ","equity","usa"
"MTCH","Match Group Inc. Common Stock","NASDAQ","equity","usa"
"MTEM","Molecular Templates Inc. Common Stock","NASDAQ","equity","usa"
"MTEX","Mannatech Incorporated Common Stock","NASDAQ","equity","usa"
"MTRX","Matrix Service Company Common Stock","NASDAQ","equity","usa"
"MTSI","MACOM Technology Solutions Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MTTR","Matterport Inc. Class A Common Stock","NASDAQ","equity","usa"
"MU","Micron Technology Inc. Common Stock","NASDAQ","equity","usa"
"MULN","Mullen Automotive Inc. Common Stock","NASDAQ","equity","usa"
"MVBF","MVB Financial Corp. Common Stock","NASDAQ","equity","usa"
"MVIS","MicroVision Inc. Common Stock","NASDAQ","equity","usa"
"MVST","Microvast Holdings Inc. Common Stock","NASDAQ","equity","usa"
"MVSTW","Microvast Holdings Inc. Warrants","NASDAQ","equity","usa"
"MXCT","MaxCyte Inc. Common Stock","NASDAQ","equity","usa"
"MXL","MaxLinear Inc. Common Stock","NASDAQ","equity","usa"
"MYFW","First Western Financial Inc. Common Stock","NASDAQ","equity","usa"
"MYGN","Myriad Genetics Inc. Common Stock","NASDAQ","equity","usa"
"MYMD","MyMD Pharmaceuticals Inc. Common Stock (DE)","NASDAQ","equity","usa"
"MYPS","PLAYSTUDIOS Inc.  Class A Common Stock","NASDAQ","equity","usa"
